TYPE|CODE|LIB|TXT|Findevalid|extension|cma_niv|cma|cmas|cmas_nt|code_imprecis|interdits_en_DP|interdits_en_DR|requerant_un_DR|ssrFP|ssrMP|ssrAE|ssrDAS|ssrZ_CMC|pmsi|MAJ|auteur_MAJ|remarque1|_009_EXT__LIB__finvalid__doublon
D|F18201|F18201 : Syndrome de dépendance aux solvants volatils, personne actuellement abstinente en rémission partielle|Dépendance aux solvants abstinent rémission part||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F18202|F18202 : Syndrome de dépendance aux solvants volatils, personne actuellement abstinente en rémission complète|Dépendance aux solvants abstinent rémission cplt||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1821|F1821 : Syndrome de dépendance aux solvants volatils, personne actuellement abstinente mais dans un environnement protégé|Dépendance aux solvants abstinent +envir protégé||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1822|F1822 : Syndrome de dépendance aux solvants volatils, personne suivant actuellement un régime de maintenance ou de substitution sous surveillance médicale|Dépendance aux solvants régime maintenance/substit surveillé||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1823|F1823 : Syndrome de dépendance aux solvants volatils, personne actuellement abstinente, mais prenant des médicaments aversifs ou bloquants|Dépendance aux solvants abstinent +traitt aversif||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1824|F1824 : Syndrome de dépendance aux solvants volatils, utilisation actuelle|Dépendance aux solvants util actuelle||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F18240|F18240 : Syndrome de dépendance aux solvants volatils, utilisation actuelle, sans symptôme physique|Dépendance aux solvants util actuelle sans sympt phys||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F18241|F18241 : Syndrome de dépendance aux solvants volatils, utilisation actuelle, avec symptômes physiques|Dépendance aux solvants util actuelle +sympt phys||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1825|F1825 : Syndrome de dépendance aux solvants volatils, utilisation continue|Dépendance aux solvants util continue||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1826|F1826 : Syndrome de dépendance aux solvants volatils, utilisation épisodique|Dépendance aux solvants util épisod||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F183|F183 : Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : syndrome de sevrage|Tbl. ment. dus à solvants volatils : synd. de sevrage||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1830|F1830 : Syndrome de sevrage des solvants volatils, sans complication|Synd sevrage des solvants sans complic||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1831|F1831 : Syndrome de sevrage des solvants volatils, avec convulsions|Synd sevrage des solvants +convulsions||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F184|F184 : Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : syndrome de sevrage avec delirium|Tbl. ment. dus à solvants volatils : synd. de sevr. + délirium||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1840|F1840 : Syndrome de sevrage des solvants volatils avec délirium, sans convulsion|Synd sevrage des solvants +délirium sans convulsion||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1841|F1841 : Syndrome de sevrage des solvants volatils avec délirium, avec convulsions|Synd sevrage des solvants +délirium +convulsions||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F185|F185 : Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : trouble psychotique|Tbl. ment. dus à solvants volatils : tbl. psychot.||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1850|F1850 : Trouble psychotique d'allure schizophrénique, dû aux solvants volatils|Tbl psychot allure schizophr dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1851|F1851 : Trouble psychotique avec idées délirantes au premier plan, dû aux solvants volatils|Tbl psychot +idées délires dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1852|F1852 : Trouble psychotique avec hallucinations au premier plan, dû aux solvants volatils|Tbl psychot +hallucinations dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1853|F1853 : Trouble psychotique avec symptômes polymorphes au premier plan, dû aux solvants volatils|Tbl psychot +sympt polymorphes dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1854|F1854 : Trouble psychotique avec symptômes dépressifs au premier plan, dû aux solvants volatils|Tbl psychot +sympt dépressifs dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1855|F1855 : Trouble psychotique avec symptômes maniaques au premier plan, dû aux solvants volatils|Tbl psychot +sympt maniaques dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1856|F1856 : Trouble psychotique mixte, dû aux solvants volatils|Tbl psychot mixte dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F186|F186 : Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : syndrome amnésique|Tbl. ment. dus à solvants volatils : synd. amnésique||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F187|F187 : Troubles mentaux et du comportement liés à l'utilisation de solvants volatils : trouble résiduel ou psychotique de survenue tardive|Tbl. ment. dus à solvants volatils : tbl. résiduel ou psychot. de survenue tardive||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1870|F1870 : Flashbacks, dus aux solvants volatils|Flashbacks dus aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1871|F1871 : Trouble de la personnalité ou du comportement, résiduel ou de survenue tardive, dû aux solvants volatils|Tbl perso/comport résiduel/tardif dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1872|F1872 : Trouble thymique résiduel ou de survenue tardive, dû aux solvants volatils|Tbl thymique résiduel/tardif dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1873|F1873 : Démence, due aux solvants volatils|Démence due aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1874|F1874 : Autre déficit cognitif persistant ou de survenue tardive, dû aux solvants volatils|Autre défic cognitif persistant/tardif dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1875|F1875 : Trouble psychotique à début tardif, dû aux solvants volatils|Tbl psychot à début tardif dû aux solvants||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F188|F188 : Autres troubles mentaux et du comportement liés à l'utilisation de solvants volatils|Autres tbl. ment. dus à solvants volatils||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F189|F189 : Troubles mentaux et du comportement liés à l'utilisation de solvants volatils, sans précision|Tbl. ment. dus à solvants volatils, SAI||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F190|F190 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : intoxication aiguë|Tbl. ment. dus à drog. mult. ou NCA. : intox. aig.||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1900|F1900 : Troubles mentaux et du comportement dus à une intoxication aigüe par des drogues multiples et d'autres substances psychoactives, sans complication|Tbl ment dus à drogues mult +NCA : intox aig sans complic||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1901|F1901 : Troubles mentaux et du comportement dus à une intoxication aigüe par des drogues multiples et d'autres substances psychoactives, avec traumatismes ou autres blessures physiques|Tbl ment dus à drogues mult +NCA : intox aig +trauma||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1902|F1902 : Troubles mentaux et du comportement dus à une intoxication aigüe par des drogues multiples et d'autres substances psychoactives, avec d'autres complications médicales|Tbl ment dus à drogues mult +NCA : intox aig +autres complic méd||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1903|F1903 : Troubles mentaux et du comportement dus à une intoxication aigüe par des drogues multiples et d'autres substances psychoactives, avec délirium|Tbl ment dus à drogues mult +NCA : intox aig +délirium||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1904|F1904 : Troubles mentaux et du comportement dus à une intoxication aigüe par des drogues multiples et d'autres substances psychoactives, avec distorsion des perceptions|Tbl ment par drogues mult +NCA : intox aig +distorsion des perceptions||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1905|F1905 : Troubles mentaux et du comportement dus à une intoxication aigüe par des drogues multiples et d'autres substances psychoactives, avec coma|Tbl ment dus à drogues mult +NCA : intox aig +coma||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1906|F1906 : Troubles mentaux et du comportement dus à une intoxication aigüe par des drogues multiples et d'autres substances psychoactives, avec convulsions|Tbl ment dus à drogues mult +NCA : intox aig +convulsions||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1907|F1907 : Troubles mentaux et du comportement dus à une intoxication aigüe pathologique par des drogues multiples et d'autres substances psychoactives|Tbl ment dus à drogues mult +NCA : intox patho||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F191|F191 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : utilisation nocive pour la santé|Tbl. ment. dus à drog. mult. ou NCA. : util. nocive||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F192|F192 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome de dépendance|Tbl. ment. dus à drog. mult. ou NCA. : synd. de dép.||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1920|F1920 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, personne actuellement abstinente|Dépendance à drogues mult +NCA abstinent||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F19200|F19200 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, personne actuellement abstinente en rémission récente|Dépendance à drogues mult +NCA abstinent rémission récente||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F19201|F19201 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, personne actuellement abstinente en rémission partielle|Dépendance à drogues mult +NCA abstinent rémission part||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F19202|F19202 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, personne actuellement abstinente en rémission complète|Dépendance à drogues mult +NCA abstinent rémission cplt||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1921|F1921 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, personne actuellement abstinente mais dans un environnement protégé|Dépendance à drogues mult +NCA abstinent +envir protégé||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1922|F1922 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, personne suivant actuellement un régime de maintenance ou de substitution sous surveillance médicale|Dépendance à drogues mult +NCA régime maintenance/substit surveillé||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1923|F1923 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, personne actuellement abstinente, mais prenant des médicaments aversifs ou bloquants|Dépendance à drogues mult +NCA abstinent +traitt aversif||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1924|F1924 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, utilisation actuelle|Dépendance à drogues mult +NCA util actuelle||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F19240|F19240 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, utilisation actuelle, sans symptôme physique|Dépendance à drogues mult +NCA util actuelle sans sympt phys||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F19241|F19241 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, utilisation actuelle, avec symptômes physiques|Dépendance à drogues mult +NCA util actuelle +sympt phys||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1925|F1925 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, utilisation continue|Dépendance à drogues mult +NCA util continue||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1926|F1926 : Syndrome de dépendance à des drogues multiples et à d'autres substances psychoactives, utilisation épisodique|Dépendance à drogues mult +NCA util épisod||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F193|F193 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome de sevrage|Tbl. ment. dus à drog. mult. ou NCA. : synd. de sevrage||0|2|1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1930|F1930 : Syndrome de sevrage de drogues multiples et d'autres substances psychoactives, sans complication|Synd sevrage drogues mult +NCA sans complic||1|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1931|F1931 : Syndrome de sevrage de drogues multiples et d'autres substances psychoactives, avec convulsions|Synd sevrage drogues mult +NCA +convulsions||1|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F194|F194 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome de sevrage avec delirium|Tbl. ment. dus à drog. mult. ou NCA. : synd. de sevr. + délirium||0|2|1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1940|F1940 : Syndrome de sevrage de drogues multiples et d'autres substances psychoactives avec délirium, sans convulsion|Synd sevrage drogues mult +NCA +délirium sans convulsion||1|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1941|F1941 : Syndrome de sevrage de drogues multiples et d'autres substances psychoactives avec délirium, avec convulsions|Synd sevrage drogues mult +NCA +délirium +convulsions||1|2|0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F195|F195 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : trouble psychotique|Tbl. ment. dus à drog. mult. ou NCA. : tbl. psychot.||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F1950|F1950 : Trouble psychotique d'allure schizophrénique, dû à des drogues multiples et à d'autres substances psychoactives|Tbl psychot allure schizophr dû drogues mult +NCA||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1951|F1951 : Trouble psychotique avec idées délirantes au premier plan, dû à des drogues multiples et à d'autres substances psychoactives|Tbl psychot +idées délires dû drogues mult +NCA||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1952|F1952 : Trouble psychotique avec hallucinations au premier plan, dû à des drogues multiples et à d'autres substances psychoactives|Tbl psychot +hallucinations dû drogues mult +NCA||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1953|F1953 : Trouble psychotique avec symptômes polymorphes au premier plan, dû à des drogues multiples et à d'autres substances psychoactives|Tbl psychot +sympt polymorphes dû drogues mult +NCA||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1954|F1954 : Trouble psychotique avec symptômes dépressifs au premier plan, dû à des drogues multiples et à d'autres substances psychoactives|Tbl psychot +sympt dépressifs dû drogues mult +NCA||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1955|F1955 : Trouble psychotique avec symptômes maniaques au premier plan, dû à des drogues multiples et à d'autres substances psychoactives|Tbl psychot +sympt maniaques dû drogues mult +NCA||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F1956|F1956 : Trouble psychotique mixte, dû à des drogues multiples et à d'autres substances psychoactives|Tbl psychot mixte dû drogues mult +NCA||1||0|0|0|0|0|0|0||||||O|25JUN2009:00:00:00||21/02/07: créé au 01/03/07|
D|F196|F196 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : syndrome amnésique|Tbl. ment. dus à drog. mult. ou NCA. : synd. amnésique||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
D|F197|F197 : Troubles mentaux et du comportement liés à l'utilisation de drogues multiples et troubles liés à l'utilisation d'autres substances psycho-actives : trouble résiduel ou psychotique de survenue t|Tbl. ment. dus à drog. mult. ou NCA. : tbl. résiduel ou psychot. de survenue tardive||0||1|0|0|0|0|0|0||||||O|25JUN2009:00:00:00|JF||
